tconst,primaryTitle,title_fr,decade,release_date,production_country,genres,popularity,averageRating,class_vote,numVotes,runtimeMinutes,budget,revenue,overview,poster_url,backdrop_url,genres_stripped,1950s,1960s,1970s,1980s,1990s,FR,US,high votes,low votes,medium votes,Action,Adventure,Biography,Comedy,Crime,Drama,Fantasy,Film-Noir,History,Horror,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western
tt0097108,"The Cook, the Thief, His Wife & Her Lover","Le Cuisinier, le voleur, sa femme et son amant",1980s,13/10/1989,FR,"['Crime', 'Drama']",15.851,7.5,high votes,39511,124,2300000,7724701,"Albert et ses hommes, de sinistres malfrats, sont les habitués du « Hollandais », un restaurant huppé tenu par Richard, un cuisinier français. Un soir, Georgina, l'épouse de l'odieux gangster, remarque un client solitaire et taciturne qui mange, le nez plongé dans ses livres. Fascinée, elle ne tarde pas à se donner à lui. L'homme est en réalité un libraire. Bénéficiant de la complicité du cuisinier, les deux amants trouvent régulièrement refuge dans les toilettes, les réserves ou encore la cuisine du restaurant. Lorsqu'Albert découvre enfin l'infidélité de Georgina, il entre dans une rage folle. Sa réaction est d'une rare violence…",https://image.tmdb.org/t/p/w600_and_h900_bestv2/nXuMQoCBUya6GqsyqCqllrLY7cb.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/o1NHZdJufI6ObLO6Xvbm8Gma93h.jpg,"Crime,Drama",0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
tt0097123,Crimes and Misdemeanors,Crimes et délits,1980s,13/10/1989,US,"['Comedy', 'Drama']",8.695,7.8,high votes,59114,104,19000000,18254702,"Un ophtalmologue rencontre par hasard un documentariste. Ensemble, ils vont réaliser qu'ils ont commis à eux deux énormément de crimes et délits.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/yOrnK2uJGIQ4NMJb5d6IwFCLEcd.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/tPlesDaeAzjjOGtijZh7fKEptz5.jpg,"Comedy,Drama",0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0097165,Dead Poets Society,Le Cercle des poètes disparus,1980s,02/06/1989,US,"['Comedy', 'Drama']",34.635,8.1,high votes,504897,128,16400000,235860116,"Todd Anderson est un garçon plutôt timide. Désormais élève de la prestigieuse académie Welton, réputée pour être l'une des plus fermées et austères des États-Unis, tout le monde attend de lui qu'il suive les traces de son frère, qui avait fait à Welton de brillantes études.  C'est là qu'il va faire la rencontre de M. Keating, un professeur de lettres anglaises qui, c'est le moins que l'on puisse dire, sort des sentiers battus. Jour après jours, M. Keating encourage ses élèves à penser par eux-mêmes et a refuser l'ordre établi. Cette rencontre va bouleverser la vie du jeune Todd, mais aussi celle de ses amis…",https://image.tmdb.org/t/p/w600_and_h900_bestv2/5fFM4xlY1XqwAR0NWMCX2xCPy4E.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/hpzQHv8cA7j2Dn2CphOFYmllXzj.jpg,"Comedy,Drama",0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0097216,Do the Right Thing,Do the Right Thing,1980s,14/06/1989,US,"['Comedy', 'Drama']",14.9,8.0,high votes,105417,120,6500000,37295445,"À Brooklyn, c'est littéralement le jour le plus chaud de l'année. Mookie, un jeune afro-américain, est livreur à la pizzeria du quartier, tenue par Sal et ses deux fils, d'origine italienne. Chacun vaque à ses occupations, mais la chaleur estivale va bientôt cristalliser les tensions raciales.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/tlu7AwizbRv62kwIfe4E6oi7Z1T.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/leT6tupwfYea4T0zYBafP73gXj9.jpg,"Comedy,Drama",0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0097239,Driving Miss Daisy,Miss Daisy et son chauffeur,1980s,13/12/1989,US,"['Comedy', 'Drama', 'Romance']",12.414,7.3,high votes,112987,99,7500000,145793296,"Miss Daisy a soixante-douze ans.Elle est riche, énergique, autoritaire... et juive. Son chauffeur est un peu plus jeune. Il est pauvre, serviable, compétant... et noir. Entre ces deux là, c'est à la fois la haine et l'amitié, l'humour et la colère, la tendresse et la violence. Etalée sur 25 ans, l'extraordinaire histoire de ce duo pas comme les autres a remporté 4 OSCARS à Hollywood.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/VATOAqeD5aEZLZLLBuSDV5M0dR.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/kmYVtq3uNQNrveVMuGmO8o4De05.jpg,"Comedy,Drama,Romance",0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0097240,Drugstore Cowboy,Drugstore Cowboy,1980s,20/10/1989,US,"['Crime', 'Drama']",9.386,7.3,high votes,38361,101,2500000,4729352,Une vision hallucinante de l'Amérique contemporaine. La descente aux enfers d'un junkie qui devient braqueur pour obtenir de l'argent pour la drogue.,https://image.tmdb.org/t/p/w600_and_h900_bestv2/AcNMOJGaltVDv08Dxrs28SrfqbA.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/ydrBuCEfMI4rxh3QFlJfXwqHEY4.jpg,"Crime,Drama",0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
tt0097243,A Dry White Season,Une saison blanche et sèche,1980s,20/09/1989,US,"['Drama', 'Thriller']",7.871,7.0,high votes,5863,106,0,0,"Johannesburg, 1976. Ben du Toit, professeur d'histoire, Afrikaner bien-pensant, va tout à coup se révolter et prendre position lorsque son jardinier noir, Gordon et son jeune fils Jonathan, vont être arrêtés, torturés et tués au nom de l'apartheid.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/fcJVZKTd6HXYiHIJV0FBQduyjgJ.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/2SPjdXnbyFBUjG7NjkrDfyFnGpW.jpg,"Drama,Thriller",0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
tt0097441,Glory,Glory,1980s,15/12/1989,US,"['Biography', 'Drama', 'History']",26.084,7.8,high votes,138079,122,18000000,26828365,"1863. La guerre de Sécession ravage l'Amérique et tourne à l'avantage du Sud. Lincoln proclame l'émancipation officielle des noirs et décide que les volontaires noirs pourront s'engager sous les ordres d'officiers blancs. Un régiment de volontaires noirs est alors créé et le jeune Robert Gould Shaw est nommé colonel de ces soldats méprisés. Les volontaires sont nombreux et parmi eux Searles, un ami de Shaw, et Trip, une tête brûlée qui refuse l'autorité. En s'engageant, ces hommes veulent enfin conquérir une dignité qu'ils n'ont jamais connue. Aidé par Forbes, un de ses camarades nommé commandant, Shaw commence à former ses recrues pour le combat.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/o7sePmQCAmlgfF50vDb3n7MZgf9.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/eW8c4u3WhOVkPMnfe294lXggO3i.jpg,"Biography,Drama,History",0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
tt0097493,Heathers,Fatal Games,1980s,31/03/1989,US,"['Comedy', 'Crime']",14.34,7.2,high votes,108192,103,3000000,1108462,"Trois filles de riches chacune prénommée Heather sont les reines du lycée de Westerburg. Elles acceptent néanmoins dans leur clan Veronica, dont elles exploitent la candeur et la naïveté. Celle-ci, sous l'influence de J.D., un autre jeune marginalisé, organise une petite vengeance qui va mal tourner...",https://image.tmdb.org/t/p/w600_and_h900_bestv2/dGbVfM4WlM7uvIbyRehfPZUIgp2.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/5pLaYZGbweHYULiNiRehPxYuUnn.jpg,"Comedy,Crime",0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0097576,Indiana Jones and the Last Crusade,Indiana Jones et la dernière croisade,1980s,24/05/1989,US,"['Action', 'Adventure']",41.426,8.2,high votes,766759,127,48000000,474171806,"Indiana Jones se lance cette fois‐ci à la recherche du Saint Graal, accompagné de l’éminent et très maladroit Dr Henry Jones, son père. Malheureusement, ils ne sont pas les seuls lancés sur la trace du trésor, les nazis le convoitent également.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/uE0aVKGfBEeGpTgcnz4MFZrkc95.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/12fvZHskx57kQfNEUXJ3v0flWYQ.jpg,"Action,Adventure",0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0097722,Lean on Me,L'Incroyable Défi,1980s,03/03/1989,US,['Drama'],15.042,7.4,high votes,21717,108,0,0,"Joe Clark, un type plein de zèle mais tyrannique, est nommé proviseur d'une école de district complètement décrépie. Il est déterminé à améliorer les exécrables conditions de travail qui prédominent dans cet établissement.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/ag5wlosTNVU79DPYD2rNmxvg8c9.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/6NnTeP16RiIwuBAuQIq2ETsXgMi.jpg,Drama,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0097733,Lethal Weapon 2,L'Arme fatale 2,1980s,07/07/1989,US,"['Action', 'Crime', 'Thriller']",28.415,7.2,high votes,180875,114,25000000,227853986,"Riggs et Murtaugh. Les flics les plus redoutés de Los Angeles. On leur confie la protection d'un comptable et ils mettent à jour un trafic de drogue impliquant le consulat d'Afrique du Sud. Face à des tueurs protégés par l'immunité diplomatique, ces policiers useront des moyens les moins conventionnels pour faire triompher la justice. Au jeu de la folie destructrice, Riggs n'a pas été surnommé ""L'arme Fatale"" pour rien.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/z4Vd5YgIztiLOkpcmAlj7yhhD6R.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/zjRkl5PZvFujbRndrNbf4ZKbeNC.jpg,"Action,Crime,Thriller",0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
tt0097815,Major League,Les indians,1980s,16/02/1989,US,"['Comedy', 'Sport']",13.913,7.2,high votes,72031,107,11000000,75000000,"Cleveland, 1988. Depuis 34 ans, l'équipe de Base-ball locale: les Indians est au plus bas. Rachel Phelbs qui en a hérité de son mari, souhaite faire déménager l'équipe à Miami où l'attend d'abord un grand stade neuf mais surtout une vie ensoleillée. Seulement, elle ne peut rompre le bail qu'elle a signé avec la ville de Cleveland qu'à la condition de faire tomber la fréquentation du stade en dessous de 80000 spectateurs. Elle trouve ainsi l'idée d'embaucher les pires joueurs possibles pour faire chuter l'équipe à la dernière place du championnat. Mais face à cette attitude, une cohésion va se créer entre les joueurs pour vaincre le parcours qui leur semblait programmé.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/ujObldF9AlpY7dQCrOa84nx5Yfq.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/kkn7mKqwIuQWUQDJwWgVS1fafwR.jpg,"Comedy,Sport",0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0097884,May Fools,Milou en mai,1990s,24/01/1990,FR,"['Comedy', 'Romance']",4.116,7.2,high votes,3276,107,0,0,"Une vieille dame s’éteint dans une grande demeure du Sud-Ouest. Son fils, Milou, qui a soixante ans et qui s'occupe de la propriété, convoque pour l'enterrement son frère Georges, sa belle-sœur Lily, sa nièce Claire, sa propre fille Camille et le reste de la famille. Mais nous sommes en mai 1968. Depuis deux semaines Paris est à feu et à sang...",https://image.tmdb.org/t/p/w600_and_h900_bestv2/pbkaL74GGPO2dL7VRqg4efFEHBs.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/q5j9eGUnA9LZkasdv0To2DzqEs.jpg,"Comedy,Romance",0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0097889,Miracle Mile,Appel d'urgence,1980s,19/05/1988,US,"['Action', 'Drama', 'Romance']",9.576,7.0,high votes,11386,87,3700000,1145404,"Une nuit, après un rendez-vous raté avec la femme de sa vie, un homme reçoit dans une cabine téléphonique l'appel désespéré d'un jeune militaire qui tente de joindre son père et qui lui apprend, affolé, que des missiles nucléaires vont s'abattre sur Los Angeles dans 1 heure et 10 minutes.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/lvJ6Qknx7p2LkXPDLqTTlYw1CUq.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/pS4QyEpcPQrkTXCi23khIW64Yc6.jpg,"Action,Drama,Romance",0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0097904,Monsieur Hire,Monsieur Hire,1980s,24/05/1989,FR,"['Crime', 'Drama', 'Romance']",5.164,7.5,high votes,6848,81,0,0,"M. Hire vit depuis des années dans le même appartement, ni pauvre ni riche. Il attend. Alice, qui loge dans un studio juste en face, se rend brusquement compte qu'il l'observe depuis des mois. Il sait tout d'elle et en tombe amoureux, alors qu'Alice est éprise d'Emile et prête a tout pour le protéger.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/5wezMu0b1w2QYHOIN8zMZ0dadKF.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/sitF7vQxxm3bBsB59WX0DiqOFod.jpg,"Crime,Drama,Romance",0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
tt0097958,National Lampoon's Christmas Vacation,Le sapin a les boules,1980s,30/11/1989,US,['Comedy'],29.04,7.5,high votes,203493,97,27000000,71319546,"Cette année, Clark Griswold a décidé de fêter Noël comme il se doit : il va couper lui-même son sapin avec sa petite famille, il invite ses parents, ses beaux-parents, sa tante et son oncle, et il a même décidé de décorer la maison entière de 25 000 ampoules ! Mais tout ne se passe pas comme prévu : les ampoules refusent de s'allumer, son cousin Eddie débarque à l'improviste du Kansas, et il attend désespérément la prime de Noël qui lui permettra enfin de payer la piscine qu'il a commandée en secret !",https://image.tmdb.org/t/p/w600_and_h900_bestv2/r0IGOSk0JGOar2JEILjL2JuVqv0.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/4hjIdszvKPqjvsbQgajN8BWmZtq.jpg,Comedy,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0098067,Parenthood,Portrait craché d'une famille modèle,1980s,31/07/1989,US,"['Comedy', 'Drama']",12.249,7.1,high votes,52192,124,20000000,126297830,"Gil et sa femme Karen, ont élevé leurs trois enfants dans une ambiance protectrice, chaleureuse, libérale, pleine de tendresse et d'humour. Malgré cela, leur fils de neuf ans, Kevin, souffre de troubles psychiques. Désemparé, Gil se dépense de plus en plus pour son fils au détriment de son travail. La soeur ainée de Gil, Helen est divorcée et mère de deux adolescents à problèmes. Sa fille Julie est en passe de devenir une femme, tandis que son fils Garry vit les premières affres de la puberté. L'autre soeur de Gil, Susan, est mariée à un brillant et tyrannique intello, Nathan, qui élève leur fille de trois ans de façon à en faire un futur Prix Nobel. Enfin, il y a Larry, le frère cadet de Gil, la brebis galeuse de la famille qui ne réapparaît que lorsqu'il y a des problèmes d'argent. Bref, le portrait d'une famille pas si modèle que ça... qui pourrait bien être la vôtre.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/2UW4w8hIjbf1hCPsa3q8Dtf3Z7i.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/zdWdI9k8UroWuMjALiftO6WTXu1.jpg,"Comedy,Drama",0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0098258,Say Anything,Un monde pour nous,1980s,14/04/1989,US,"['Comedy', 'Drama', 'Romance']",10.847,7.3,high votes,92524,100,16000000,20036737,Lloyd Dobler ne veut qu'une et une seule chose : réussir à sortir avec la belle et intelligente Diane Court.,https://image.tmdb.org/t/p/w600_and_h900_bestv2/tHNh7JT3qzQWOWfPpvswguQN95R.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/1ACyqkf9JzPQ2f4bdb6m9lm93ua.jpg,"Comedy,Drama,Romance",0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0098325,Sidewalk Stories,Sidewalk Stories,1980s,15/09/1989,US,['Comedy'],2.653,7.3,low votes,518,97,0,0,"A New York, en plein hiver, un artiste de rue noir gagne sa vie en dessinant le portrait de passants. Il emménage bientôt dans le sous-sol d'un vieil immeuble abandonné. Un soir, il est témoin, dans le quartier de Manhattan, du meurtre d'un homme. Il recueille sa petite fille de deux ans, et, au même moment, vit une histoire d'amour avec une jeune femme de son âge.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/aMrkj0N2R4rFN455xKt6hu9nwkQ.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/ApVd7q1l4xZOkFkh2tkawICBE4I.jpg,Comedy,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0098384,Steel Magnolias,Potins de femmes,1980s,15/11/1989,US,"['Comedy', 'Drama', 'Romance']",12.671,7.3,high votes,58359,117,15000000,95904091,"Dans une petite région de la Louisiane, six femmes d'âges et de caractères complètement différents, se retrouvent dans le salon de beauté de Truvy, entre les potins et les divers hauts et bas de la vie. Parmi elles il y a Claire et Ousier, amies et ennemies ; Annelle, naïve et religieuse, et Shelby qui, malgré une maladie, décide de devenir mère à tout prix. Lorsque Shelby meurt de diabète, les femmes se resserrent autour de M'Lynn, la mère de Shelby, au milieu des larmes et des rires ; elles créent une formidable solidarité féminine, comme des fleurs délicates mais faites d'acier qui ne se rompent pas face aux adversités de la vie.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/ccgvZkDqRRBcMSFoI9kJD4OnWjR.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/nvrQW1NmhkQ7B4FjNik7uqMOldP.jpg,"Comedy,Drama,Romance",0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0098554,Uncle Buck,L'oncle Buck,1980s,16/08/1989,US,['Comedy'],14.438,7.1,high votes,100539,100,15000000,79258538,"Après que son père ait eu une crise cardiaque, un couple cherche une baby-sitter afin de se rendre à son chevet. Par dépit, ils doivent demander à l'oncle Buck, un célibataire endurci très gentil mais également très maladroit. Pour sa première nuit de baby-sitting, il va devoir affronter les conséquences de sa vie privée mouvementée, les caprices de deux jeunes enfants et la rébellion d'un adolescent de 15 ans.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/hMrWe2LdiZHitc7I0VCP7vhWeO0.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/nc68w1Fa30btNaU6aR3k5gkTn9k.jpg,Comedy,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0098575,Valmont,Valmont,1980s,17/11/1989,FR,"['Drama', 'Romance']",10.85,7.0,high votes,13834,137,33000000,1132112,"Madame de Volanges a fait élever sa fille Cécile dans un couvent pour mieux la préserver des turpitudes du monde. Elle l'en fait à présent sortir, dans l'intention de la marier à monsieur de Gercourt. La marquise de Merteuil, dont Gercourt est l'amant, ne voit pas ce projet d'un oeil favorable. Elle s'acoquine avec le vicomte de Valmont, un don juan, et lui demande de se détourner un temps de sa proie du moment, la présidente de Tourvel, pour l'aider à distraire Cécile de ce funeste projet. S'il parvient à ses fins, la marquise lui abandonnera son corps ; s'il échoue, il se retirera dans un couvent. L'amour que Cécile éprouve pour son maître de musique, le chevalier de Danceny, favorise les plans des conjurés...",https://image.tmdb.org/t/p/w600_and_h900_bestv2/WookZ7xLpRL8qBaeT5BSkITRLS.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/3FQboO6KxkUG9EwAckPTYh0ryWd.jpg,"Drama,Romance",0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0098596,Life and Nothing But,La vie et rien d'autre,1980s,06/09/1989,FR,"['Drama', 'War']",4.495,7.5,medium votes,2027,135,0,0,"1920. La Première Guerre mondiale est achevée depuis deux ans. La France panse ses plaies et se remet au travail. Dans ce climat, deux jeunes femmes d'origines sociales très différentes poursuivent le même but, retrouver l'homme qu'elles aiment et qui a disparu dans la tourmente. Leur enquête les conduit à la même source d'information, le commandant Dellaplane. Du 6 au 10 novembre 1920, Irène, Alice, le commandant se croisent, s'affrontent et finalement apprennent à se connaître.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/a9StfnkLk87nnjQDg8m5iprcDaj.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/9WK2VlkJRnzDGqJxTsyCsim6sK4.jpg,"Drama,War",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
tt0098635,When Harry Met Sally...,Quand Harry rencontre Sally...,1980s,21/07/1989,US,"['Comedy', 'Drama', 'Romance']",16.39,7.7,high votes,227212,95,16000000,92823546,"Harry et Sally s'entendent comme chien et chat. Après la fac ils prennent la même destination, New York, mais ne se reverront que cinq ans plus tard, par hasard, dans un aéroport. Chacun a fait sa vie, ils se sont fiancés. Cinq ans passent encore, ils se rencontrent à nouveau. Tous deux viennent de rompre et dans cette étape difficile, ils se découvrent une vraie amitié. La complicité les rapproche à tel point qu'ils finissent par admettre, ce que leurs amis savaient déjà : ils sont faits l'un pour l'autre.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/ghvbClWDXje0ksaL6ad2k7IZHCc.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/kMeDACpkeCBYhWnkrdQvgCsOIgG.jpg,"Comedy,Drama,Romance",0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
