nconst,primaryName,birthYear,category,popularity,actor_image,knownForTitles,tconst_in_db
nm0714287,Victor Rebengiuc,1933,actor,2.986,https://image.tmdb.org/t/p/w200//bKyHB6T9HcgfWu1AtDQ04mOHKbV.jpg,"tt0397696,tt3223280,tt1504960,tt4736486",['tt0151479']
nm0714310,James Rebhorn,1948,actor,5.135,https://image.tmdb.org/t/p/w200//jj0BdR2nFO02xJ5eB5Gw1bkVbBG.jpg,"tt0119174,tt0105323,tt0134119,tt0116629","['tt0105323', 'tt0119174']"
nm0715274,Jerry Reed,1937,actor,7.178,https://image.tmdb.org/t/p/w200//jfWPyT0Pxn8nLAZlLo5Sqp9VJo1.jpg,"tt0067927,tt0081529,tt0076729,tt0120484",['tt0076729']
nm0719224,Isabelle Renauld,1966,actress,1.908,https://image.tmdb.org/t/p/w200//sFCZqQFyxiznqsCIJZ1FPDNqgLQ.jpg,"tt0156794,tt0164961,tt0117296,tt0907305",['tt0156794']
nm0720568,Tommy Rettig,1941,actor,7.434,https://image.tmdb.org/t/p/w200//hsoHhGkMlWgDqVTze3zN15qaBaB.jpg,"tt0045464,tt0047422,tt0046333,tt0044083",['tt0049434']
nm0721999,William Reynolds,1931,actor,2.534,https://image.tmdb.org/t/p/w200//wJVxNBeFgCb32jR2QQGYH0r1T80.jpg,"tt0050622,tt0058801,tt0055675,tt0047811",['tt0049843']
nm0722631,Paul Rhys,1963,actor,2.212,https://image.tmdb.org/t/p/w200//l7uc38oZGMQbbq7WqE8rKn9xZJr.jpg,"tt0100873,tt0103939,tt5137338,tt2094262",['tt0103939']
nm0722636,John Rhys-Davies,1944,actor,22.198,https://image.tmdb.org/t/p/w200//dvT1NPY8CXIVQh0O1h6rpfYOgKz.jpg,"tt0082971,tt0167260,tt0120737,tt0167261",['tt0082971']
nm0723707,Ron Rich,1938,actor,1.4,https://image.tmdb.org/t/p/w200//p4CKQI6Avoesx3d1X7iibiqhNaz.jpg,"tt0093088,tt0060424,tt0060009,tt0058816",['tt0060424']
nm0723865,Nathalie Richard,1963,actress,4.78,https://image.tmdb.org/t/p/w200//299hXLV3NikHBGFm7J2iIO3c699.jpg,"tt0116650,tt0387898,tt1334260,tt0094709",['tt0116650']
nm0724927,William Richert,1942,actor,2.287,https://image.tmdb.org/t/p/w200//c7OLmySPTx7UO17ua1upOMnhbeN.jpg,"tt0109446,tt0102494,tt0141574,tt0080139",['tt0102494']
nm0725794,Stéphane Rideau,1976,actor,2.141,https://image.tmdb.org/t/p/w200//jlVbjtsLzzhdPdfieUsx4FCcen8.jpg,"tt0111019,tt0157044,tt0242795,tt0380773",['tt0111019']
nm0725985,Judith Ridley,1946,actress,1.925,https://image.tmdb.org/t/p/w200//e6vZxGc7QP5CSlwUrvuQbSfiBvA.jpg,"tt0166843,tt0063350",['tt0063350']
nm0727065,Jeannine Riley,1940,actress,1.174,https://image.tmdb.org/t/p/w200//b0l7Bdw4ZmwF5arBFTfI4ugFPab.jpg,"tt0056780,tt0069577,tt0070022,tt0105597",['tt0070022']
nm0728208,Maurice Risch,1943,actor,3.889,https://image.tmdb.org/t/p/w200//MlYsObrpDX2Ykj6vONieUFU0ug.jpg,"tt0079200,tt0275822,tt2764002,tt0080610",['tt0069027']
nm0729691,Marie Rivière,1956,actress,1.94,https://image.tmdb.org/t/p/w200//8dYXEsV8KwUUa1Zo9hC2gfGdvMW.jpg,"tt0091830,tt0137439,tt0103912,tt1568863","['tt0080728', 'tt0091830', 'tt0137439']"
nm0731634,Tony Roberts,1939,actor,4.789,https://image.tmdb.org/t/p/w200//s77tJx3jt2tA6zNjfikaDKswobW.jpg,"tt0070666,tt0072251,tt0075686,tt0069097","['tt0069097', 'tt0075686']"
nm0732309,Laila Robins,1959,actress,12.677,https://image.tmdb.org/t/p/w200//6ihD0IVKKKBqPO3gG3fXSiP8GMy.jpg,"tt2057392,tt0139668,tt0093748,tt0097579",['tt0093748']
nm0732364,Amy Robinson,1948,actress,5.207,https://image.tmdb.org/t/p/w200//aD7tseQ5HP0DwTsABUhQNvZuwCz.jpg,"tt0070379,tt0088680,tt0120681,tt0126916",['tt0070379']
nm0732367,Andrew Robinson,1942,actor,9.861,https://image.tmdb.org/t/p/w200//9Q3ceej6iKSSL6h4nJHGbvuRUM0.jpg,"tt0103956,tt0066999,tt0093177,tt0106145","['tt0066999', 'tt0069865']"
nm0732430,Bruce Robinson,1946,actor,5.929,https://image.tmdb.org/t/p/w200//6Q4dOB1dAElsZMZc9NYtbKwvvpB.jpg,"tt0094336,tt0087553,tt0063518,tt0104549",['tt0073114']
nm0734000,Jean Rochefort,1930,actor,4.331,https://image.tmdb.org/t/p/w200//wyvdO0ih9mwLE3UHCy8GudqnKTK.jpg,"tt0117477,tt0301414,tt1990217,tt0362225","['tt0068655', 'tt0071622', 'tt0072053', 'tt0075885', 'tt0076852', 'tt0094105', 'tt0100112', 'tt0117477']"
nm0734668,Anton Rodgers,1933,actor,3.419,https://image.tmdb.org/t/p/w200//x0bIlxGnC1865bK2SiHKXfb4Nhx.jpg,"tt0095031,tt0379889,tt0093044,tt0061287",['tt0095031']
nm0738399,Pascal Rollin,1940,actor,0.6,https://image.tmdb.org/t/p/w200//q9xhoQJGngXEzDSzLRiu3aQe1Ma.jpg,"tt0120070,tt0112714,tt0097635,tt0247517",['tt0120070']
nm0738415,Howard E. Rollins Jr.,1950,actor,5.502,https://image.tmdb.org/t/p/w200//tuCYS3UhxTanQ7TVCXk3F36UrrZ.jpg,"tt0088146,tt0082970,tt0176357,tt0094484","['tt0082970', 'tt0088146']"
nm0738789,Béatrice Romand,1952,actress,3.924,https://image.tmdb.org/t/p/w200//pDSeH6p3aAOVPrJlud7CEatToEz.jpg,"tt0082053,tt0059990,tt0220273,tt0065772","['tt0065772', 'tt0069369', 'tt0082053', 'tt0137439']"
nm0740090,Fabrizio Rongione,1973,actor,1.073,https://image.tmdb.org/t/p/w200//kgaewGtlV13vK3CjwqPJS3U1rt9.jpg,"tt1827512,tt0285874,tt2737050,tt1186369",['tt0200071']
nm0740264,Michael Rooker,1955,actor,27.224,https://image.tmdb.org/t/p/w200//dq3xFKDWJsQjPffm1bmB3TbMilq.jpg,"tt2015381,tt0099763,tt0439815,tt3896198",['tt0099763']
nm0741803,John Roselius,1944,actor,3.03,https://image.tmdb.org/t/p/w200//2r5I69fsHlHExO07GTrQCCT9peM.jpg,"tt0117705,tt0118880,tt0124298,tt0116922",['tt0116922']
nm0742975,Cathy Rosier,1945,actress,1.446,https://image.tmdb.org/t/p/w200//rIRANkrxCNFrRFu61ranyBOO3pR.jpg,"tt0066857,tt0243818,tt0071409,tt0062229",['tt0062229']
nm0743896,Tracee Ellis Ross,1972,actress,3.437,https://image.tmdb.org/t/p/w200//wogVQ7B4pqZN3MgDvCEetlpuQOY.jpg,"tt3487356,tt12221748,tt9308382,tt14921616",['tt0125522']
nm0745029,Stephanie Roth Haberle,1963,actress,2.743,https://image.tmdb.org/t/p/w200//2YDAG6BNifwwtEGG7h2Xg4u9za0.jpg,"tt0097123,tt0118954,tt0378947,tt0800240",['tt0118954']
nm0746022,Nathalie Roussel,1956,actress,2.687,https://image.tmdb.org/t/p/w200//dlM4Hhpbt5Bjc8ULm7oaAnTcjew.jpg,"tt0099266,tt0856288,tt0276699,tt0099669","['tt0099266', 'tt0099669', 'tt0102421']"
nm0747690,Brigitte Roüan,1946,actress,1.694,https://image.tmdb.org/t/p/w200//tXqmCIkqEp8sI6cnfokNrSsLl05.jpg,"tt0176790,tt0100315,tt0119923,tt0102583",['tt0102583']
nm0748207,Sergio Rubini,1959,actor,2.137,https://image.tmdb.org/t/p/w200//hznYL6mSZL7iQgrtagZ9H9WuSD5.jpg,"tt0772203,tt0335345,tt0100686,tt0119794",['tt0110917']
nm0750023,Janice Rule,1931,actress,2.86,https://image.tmdb.org/t/p/w200//di6R0wCJQ1wL7rt3lYRWqBuOdsH.jpg,"tt0051406,tt0084335,tt0075612,tt0063663","['tt0063663', 'tt0075612']"
nm0750114,France Rumilly,1939,actress,5.418,https://image.tmdb.org/t/p/w200//znA3akSmA5bVt29RD52rGokZl7T.jpg,"tt0063005,tt0058135,tt0079200,tt0065769",['tt0062136']
nm0750192,Jenny Runacre,1946,actress,2.149,https://image.tmdb.org/t/p/w200//2kqnfVBgUBZFmUKWdLy6z3XizcZ.jpg,"tt0100944,tt0079428,tt0073580,tt0070289",['tt0065867']
nm0751638,James Russo,1953,actor,10.668,https://image.tmdb.org/t/p/w200//nubhNb5OUkzsrndD1BNqzp7MGyo.jpg,"tt0142688,tt0316356,tt4859240,tt1853728",['tt0102494']
nm0751802,Richard Rust,1935,actor,2.132,https://image.tmdb.org/t/p/w200//x3MxZXASf4BnGUuBchZHQjSStiF.jpg,"tt0054550,tt0053729,tt0094894,tt0055571",['tt0053729']
nm0752636,John P. Ryan,1936,actor,4.188,https://image.tmdb.org/t/p/w200//6WV5Sv2YnFG0W1rVnxOxpLyIFUM.jpg,"tt0115736,tt0106364,tt0089941,tt0086197",['tt0115736']
nm0752751,Mitchell Ryan,1934,actor,5.777,https://image.tmdb.org/t/p/w200//eqIZj9GTlwhsEL5ZbJfHuyzRN7c.jpg,"tt0113253,tt0119229,tt0093409,tt0119528","['tt0066093', 'tt0068699', 'tt0070022', 'tt0070355', 'tt0093409']"
nm0752876,Thomas Jay Ryan,1962,actor,2.302,https://image.tmdb.org/t/p/w200//iwcouW6hUNKyicYVgUSrTYeHIQx.jpg,"tt0122529,tt0167059,tt0444628,tt0338013",['tt0122529']
nm0753696,Natacha Régnier,1972,actress,3.703,https://image.tmdb.org/t/p/w200//ydwkoFfIbGEHuOhFRW3CYFTWgHM.jpg,"tt0116198,tt6109080,tt0205735,tt0120449",['tt0120449']
nm0754744,Sabine Sun,1940,actress,4.019,https://image.tmdb.org/t/p/w200//qyAbZeyBSqAXJXf5sGR5teMkAH1.jpg,"tt0061646,tt0061116,tt0066970,tt0085755",['tt0207145']
nm0756756,Lucile Saint-Simon,1932,actress,0.679,https://image.tmdb.org/t/p/w200//j4aWavjABHOYT1w6apO8sUhLWN7.jpg,"tt0197830,tt0053666,tt0045700,tt0054963",['tt0053666']
nm0759395,Renato Salvatori,1933,actor,4.116,https://image.tmdb.org/t/p/w200//z6RqHnK5OpmLNDT4wRV3WkM83FM.jpg,"tt0056945,tt0064866,tt0054248,tt0065234","['tt0052589', 'tt0056945', 'tt0069120', 'tt0070959']"
nm0761212,Dominique Sanda,1951,actress,8.533,https://image.tmdb.org/t/p/w200//aCeu2jzfoJppg4ZefoNDhoFinBP.jpg,"tt0065571,tt0228786,tt0074084,tt0065703","['tt0065152', 'tt0081729']"
nm0761420,Otto Sander,1941,actor,4.338,https://image.tmdb.org/t/p/w200//oKO3ZPPFqdlBp9T3XNDla6kYWub.jpg,"tt0082708,tt0093191,tt0082096,tt0107209",['tt0093191']
nm0762240,Didier Sandre,1946,actor,0.65,https://image.tmdb.org/t/p/w200//xR6wLnoawLAoh9pTHRcACKl2L2m.jpg,"tt2398149,tt1667060,tt0169504,tt0107555",['tt0137439']
nm0762248,Stefania Sandrelli,1946,actress,14.081,https://image.tmdb.org/t/p/w200//b7w1QGa1rKHfBqAXb0OUhQB8CCA.jpg,"tt0065571,tt0265930,tt0075793,tt0117737","['tt0093004', 'tt0093453']"
nm0762305,Diana Sands,1934,actress,3.021,https://image.tmdb.org/t/p/w200//g0p1Sjogf7JHyjOtu9g1aUyouoN.jpg,"tt0056753,tt0065963,tt0067004,tt0055353",['tt0055353']
nm0762445,Ellen Sandweiss,1958,actress,3.102,https://image.tmdb.org/t/p/w200//m0IWMfRtY7djjvXWsn9tK7Gh1dQ.jpg,"tt0078503,tt1288558,tt0083907,tt1623205",['tt0083907']
nm0763858,Reni Santoni,1938,actor,3.77,https://image.tmdb.org/t/p/w200//ckqTSwZYHSO900AoJmMyOOmWXsj.jpg,"tt0066999,tt0090859,tt0118998,tt0085210","['tt0066999', 'tt0085210']"
nm0764450,Jorge Sanz,1969,actor,1.382,https://image.tmdb.org/t/p/w200//8MmH5A2zDHCdFyA691nn6xJY49I.jpg,"tt0098324,tt0082198,tt0158030,tt0103791",['tt0103791']
nm0764857,Théo Sarapo,1936,actor,0.738,https://image.tmdb.org/t/p/w200//w6AtJvSTWnKQxZmyyNckxCQeyAL.jpg,"tt0057207,tt6493642,tt12893836,tt0066502",['tt0057207']
nm0765102,Dick Sargent,1930,actor,5.092,https://image.tmdb.org/t/p/w200//gMTyoOSBdDdMoITSmM8IgkHYfyc.jpg,"tt0086697,tt0053143,tt0057733,tt0078062",['tt0079271']
nm0765546,Michael Sarrazin,1940,actor,3.602,https://image.tmdb.org/t/p/w200//7R6duWnd07DE39B3WApfwM1SUQp.jpg,"tt0065088,tt0070074,tt0161147,tt0063662",['tt0065088']
nm0765597,Peter Sarsgaard,1971,actor,19.086,https://image.tmdb.org/t/p/w200//jOc4VjxPaOkWOqnLCxd8BJy9g5i.jpg,"tt0362269,tt1133985,tt0333766,tt0323944",['tt0171804']
nm0768334,John Saxon,1936,actor,7.782,https://image.tmdb.org/t/p/w200//rQh2ddJYtP3x2g1mnlFBQz547FO.jpg,"tt0070034,tt0087800,tt0071222,tt0111686",['tt0087800']
nm0769237,Renato Scarpa,1939,actor,3.714,https://image.tmdb.org/t/p/w200//wVWEERHioQVxnB4jFeDDZIzdSPX.jpg,"tt1456472,tt1243957,tt0134119,tt0069995",['tt0070109']
nm0769311,Diana Scarwid,1955,actress,8.2,https://image.tmdb.org/t/p/w200//15PXzj3LWDHdWmEFmoYIIQ3oiHA.jpg,"tt0161081,tt0086312,tt0082766,tt0078111",['tt0080928']
nm0771268,Rosanna Schiaffino,1939,actress,2.111,https://image.tmdb.org/t/p/w200//hbi7ACCmPDfopDEqhRm4wcQ2vnG.jpg,"tt0051469,tt0055182,tt0059424,tt0055356",['tt0051469']
nm0774736,Kyra Schon,1957,actress,1.309,https://image.tmdb.org/t/p/w200//tVKwqT6X0QdNVK62GnKAR33HP4A.jpg,"tt1950395,tt0063350,tt12898268,tt2767158",['tt0063350']
nm0775810,Karin Schubert,1944,actress,12.52,https://image.tmdb.org/t/p/w200//euJH0R9sV2lAy1e9I6eOGmvQovj.jpg,"tt0127069,tt0071980,tt0263620,tt0075987",['tt0067108']
nm0775870,John Schuck,1940,actor,7.611,https://image.tmdb.org/t/p/w200//iDV2CsyMbOWe6x70jARVklPz9qo.jpg,"tt0102975,tt0067411,tt0092007,tt0066026",['tt0072274']
nm0776239,Dwight Schultz,1947,actor,18.607,https://image.tmdb.org/t/p/w200//kVXkC94gNdSWRvDAs0DqBCduJ4S.jpg,"tt0216651,tt0117731,tt0429493,tt3382518",['tt0100046']
nm0777760,Eric Schweig,1967,actor,8.061,https://image.tmdb.org/t/p/w200//z4mA3Lz5iZVqZDZom4ItBxM8eQN.jpg,"tt0104691,tt0338188,tt0212815,tt0112302",['tt0104691']
nm0777951,Ellen Schwiers,1930,actress,1.793,https://image.tmdb.org/t/p/w200//e4YN7EaLGzISKbhpLqHJxfYedpw.jpg,"tt0051712,tt0054025,tt0133881,tt1063745",['tt0053403']
nm0778016,Hanna Schygulla,1943,actress,5.772,https://image.tmdb.org/t/p/w200//xi6QwN1CjTHfNOhcnsENMhAatxu.jpg,"tt0880502,tt0082661,tt0090927,tt0079095",['tt0084423']
nm0778204,Ingeborg Schöner,1935,actress,1.46,https://image.tmdb.org/t/p/w200//95A940Z13U4iAY7OYQqfg8CAxg.jpg,"tt0051000,tt0050504,tt0166901,tt0049183",['tt0053403']
nm0778568,Edith Scob,1937,actress,2.92,https://image.tmdb.org/t/p/w200//1kvrqT8mRG6Rbxcql9YQ2nfm7rL.jpg,"tt0237534,tt0836700,tt2076220,tt0053459","['tt0056581', 'tt0057207']"
nm0779084,Dougray Scott,1965,actor,8.786,https://image.tmdb.org/t/p/w200//1fBd7n7s1Furk4kXN4YIcOD6mZb.jpg,"tt1655420,tt0465494,tt0120631,tt0120755",['tt0120631']
nm0781029,Jean Seberg,1938,actress,12.971,https://image.tmdb.org/t/p/w200//mNW6MJ5YAiFWAnH9pCmi0PjKXc.jpg,"tt0065377,tt0064782,tt0053472,tt0058294","['tt0053472', 'tt0060630']"
nm0782561,Emmanuelle Seigner,1966,actress,12.619,https://image.tmdb.org/t/p/w200//xPRldoTHgFd1Z5TtGk3jo3TGvPL.jpg,"tt2406252,tt0104779,tt0142688,tt0095174",['tt0104779']
nm0784347,Anna Seniuk,1942,actress,0.828,https://image.tmdb.org/t/p/w200//6olXdvO00Hd1yiCNJTuy75ouPxT.jpg,"tt0099776,tt0060752,tt0064570,tt0441074",['tt0079696']
nm0785676,Henri Serre,1931,actor,2.472,https://image.tmdb.org/t/p/w200//b39caAQNOokFyLEZ3wH8qp08V4o.jpg,"tt0310787,tt0057058,tt0055032,tt0060400",['tt0055032']
nm0785680,Léopoldine Serre,1988,actress,1.658,https://image.tmdb.org/t/p/w200//t1L65BrqamcbIeKtTTYLLqO27Wu.jpg,"tt7894494,tt0223638,tt0122690,tt0230534",['tt0117359']
nm0785684,Coline Serreau,1947,actress,1.429,https://image.tmdb.org/t/p/w200//qHGyprOAsbX1q5Ym6Jad0haBuuu.jpg,"tt0104025,tt0265116,tt0079742,tt0090206",['tt0115650']
nm0786639,Brendan Sexton III,1980,actor,10.575,https://image.tmdb.org/t/p/w200//kfvO3Mdk5yqzuaN8aIeaFfVl4T5.jpg,"tt0171804,tt7520794,tt0112950,tt6246322",['tt0171804']
nm0786891,Delphine Seyrig,1932,actress,10.186,https://image.tmdb.org/t/p/w200//ezp8GBgJPcnUVnJ2IguaiwX7J5t.jpg,"tt0069947,tt0068361,tt0062695,tt0073198","['tt0054632', 'tt0062695', 'tt0068361']"
nm0788164,Mamata Shankar,1955,actress,1.67,https://image.tmdb.org/t/p/w200//yWavqlUW5oU9VHK5Ocla0wrHBAw.jpg,"tt0100587,tt5571734,tt0101279,tt0097409",['tt0101279']
nm0788370,Vicellous Shannon,1971,actor,5.919,https://image.tmdb.org/t/p/w200//rgWqPIgDSgFoIEYjXw9rdnHVFXy.jpg,"tt0174856,tt0109520,tt0417433,tt0285331",['tt0174856']
nm0789716,Fiona Shaw,1958,actress,13.092,https://image.tmdb.org/t/p/w200//tjM74LcxwnYM77Csg1EtlXb1F9a.jpg,"tt0304141,tt0118661,tt0926084,tt0241527",['tt0100196']
nm0790689,Ruth Sheen,1950,actress,5.444,https://image.tmdb.org/t/p/w200//l1K0aEfdMpumVlgW59A5Mf5avpW.jpg,"tt0383694,tt0095302,tt0425413,tt1431181",['tt0115033']
nm0791248,Adrienne Shelly,1966,actress,3.045,https://image.tmdb.org/t/p/w200//khep82znnE1O9B0eORuLuqQzKO5.jpg,"tt0103130,tt0473308,tt0117775,tt0210741",['tt0100842']
nm0791502,Paul Shenar,1936,actor,7.966,https://image.tmdb.org/t/p/w200//kc0I4h9fTY8WP3wyQbwVWEzbmil.jpg,"tt0095250,tt0084649,tt0086250,tt0091828",['tt0095250']
nm0791570,Ben Shenkman,1968,actor,4.96,https://image.tmdb.org/t/p/w200//b2sRG2IGuB6HrMydTGtSuUmTQpV.jpg,"tt1070874,tt1120985,tt0318997,tt0138704",['tt0138704']
nm0792029,Antony Sher,1949,actor,1.898,https://image.tmdb.org/t/p/w200//e0V4i0avYfcfZORkt1tuORrIkGS.jpg,"tt0780653,tt0119280,tt0138097,tt0097289",['tt0115033']
nm0792354,Sherlyn,1985,actress,4.136,https://image.tmdb.org/t/p/w200//dcUxa6ymXcor1cbrqwmpvkwy5IP.jpg,"tt5796404,tt1245565,tt0211827,tt0119056",['tt0117394']
nm0793705,Joanna Shimkus,1943,actress,4.715,https://image.tmdb.org/t/p/w200//aH7L5dS8SKv0KYXc8VHDgKzj9un.jpg,"tt0061376,tt0063843,tt0064492,tt0066528",['tt0061376']
nm0797150,Casey Siemaszko,1961,actor,12.812,https://image.tmdb.org/t/p/w200//7Ba8fFtFsh1SX01UxfIADtTTVl9.jpg,"tt0096874,tt0096487,tt0088763,tt0092005","['tt0094138', 'tt0105046']"
nm0797151,Nina Siemaszko,1970,actress,8.319,https://image.tmdb.org/t/p/w200//aXEBJst8pDU662tkrnJ1XZb4uUi.jpg,"tt0120574,tt0200276,tt0109068,tt0112346",['tt0108026']
nm0798534,Trinidad Silva,1950,actor,1.176,https://image.tmdb.org/t/p/w200//pMoiDoPyX8lKxas16FNdnxS53sk.jpg,"tt0094894,tt0098546,tt0079367,tt0081873",['tt0075654']
nm0798611,Leonor Silveira,1970,actress,2.184,https://image.tmdb.org/t/p/w200//pNRH0PQKBwaOc8nwkRv3H6vFDpa.jpg,"tt0120443,tt11263640,tt8845322,tt0119921",['tt0120443']
nm0801672,Madge Sinclair,1938,actress,4.084,https://image.tmdb.org/t/p/w200//oWYmecHCjrA14IWNyhIcRGu5RAi.jpg,"tt0110357,tt0094898,tt0078704,tt0098801",['tt0071358']
nm0805164,Demian Slade,1972,actor,2.646,https://image.tmdb.org/t/p/w200//3eKtsyXImI81s25566FECbJw9hG.jpg,"tt0092447,tt1945225,tt0092608,tt0088794",['tt0088794']
nm0805789,Victor Slezak,1957,actor,2.376,https://image.tmdb.org/t/p/w200//ePiUGZJP5sVpk0I7oEEy9OuLgMD.jpg,"tt1019454,tt1279972,tt0218505,tt1699748",['tt0112579']
nm0809135,Lois Smith,1930,actress,7.211,https://image.tmdb.org/t/p/w200//unvPSZshdNoj7c5wl6D30gPwKtS.jpg,"tt0117998,tt4925292,tt3799694,tt0181689",['tt0074963']
nm0809507,Patricia Smith,1930,actress,1.694,https://image.tmdb.org/t/p/w200//dFk2zSIf8l0zcQ3hxNXteTGdn5b.jpg,"tt0063891,tt0068049,tt0051003,tt0228379",['tt0051003']
nm0810619,Jurnee Smollett,1986,actress,14.783,https://image.tmdb.org/t/p/w200//ohvV70Ar4rlL5I3WzxQGtRjpsgS.jpg,"tt6905686,tt7713068,tt0427309,tt5315210",['tt0119080']
nm0811202,Carrie Snodgress,1945,actress,5.785,https://image.tmdb.org/t/p/w200//5Bygw37FqX7qeuNTRycGIKFcaCj.jpg,"tt0089767,tt0065636,tt0091575,tt0120890","['tt0065636', 'tt0089767']"
nm0812427,Marilyn Sokol,1944,actress,1.4,https://image.tmdb.org/t/p/w200//ajvhG94d6uQ51YESTKRRROeWmTT.jpg,"tt0395251,tt0077578,tt0092493,tt0112461",['tt0112461']
nm0813082,Marisa Solinas,1939,actress,2.823,https://image.tmdb.org/t/p/w200//isoiEfA8CXvbRWrRlaNSqtKDuca.jpg,"tt0061864,tt0155632,tt0055805,tt0055858",['tt0055805']
nm0813896,Jimmy Somerville,1961,actor,0.699,https://image.tmdb.org/t/p/w200//pWbwkFScMuhtEVNapvtNE6AqKBx.jpg,"tt1007028,tt0136960,tt3169706,tt6920356",['tt0107756']
nm0813977,Josef Sommer,1934,actor,6.417,https://image.tmdb.org/t/p/w200//zdJWt4KIe2r5ICpkbhWUf7sjQ8e.jpg,"tt0114558,tt0090329,tt0376994,tt0066999",['tt0090329']
nm0814718,Agnès Soral,1960,actress,1.159,https://image.tmdb.org/t/p/w200//a1OXVANx9JpSiMGopdMHadxPGbv.jpg,"tt0086420,tt0228319,tt0076849,tt0167644","['tt0086420', 'tt0110719']"
nm0814799,Jean Sorel,1934,actor,3.958,https://image.tmdb.org/t/p/w200//fP0u5mPqTbBuJW1Uex0Wfv5rjbG.jpg,"tt0069947,tt0061395,tt0059856,tt0065148","['tt0056668', 'tt0061395']"
nm0815713,Alain Souchon,1944,actor,0.98,https://image.tmdb.org/t/p/w200//dELoFjrkSeUISlZTocrEX2BWHaz.jpg,"tt6095616,tt0119828,tt0086655,tt0080951",['tt0086655']
nm0815800,David Soul,1943,actor,8.832,https://image.tmdb.org/t/p/w200//y7fW77RzeqgBYeoTswsMfwy8FwI.jpg,"tt0335438,tt0070355,tt3065204,tt0072567",['tt0070355']
nm0816457,Catherine Spaak,1945,actress,5.188,https://image.tmdb.org/t/p/w200//5WILB2hN0BUCz4HgmoLu7OVq2Hn.jpg,"tt0058413,tt0056512,tt0065761,tt0056665",['tt0060125']
nm0817983,John Spencer,1946,actor,1.91,https://image.tmdb.org/t/p/w200//8AZRfw1vqdsw7tOIK03LSQlphW.jpg,"tt0086567,tt0200276,tt0096933,tt0117500",['tt0117500']
nm0818686,Jacques Spiesser,1947,actor,1.665,https://image.tmdb.org/t/p/w200//92UQ3TpFDflsbUg9cekjYjYDQyl.jpg,"tt1691826,tt0167644,tt0425945,tt0482088",['tt0192718']
nm0818880,Stephen Spinella,1956,actor,3.471,https://image.tmdb.org/t/p/w200//lJahZcmWjggljySaqnPyGIuOeXs.jpg,"tt1013753,tt1612774,tt0114857,tt0129332",['tt0119578']
nm0819412,Lisa Spoonauer,1972,actress,0.804,https://image.tmdb.org/t/p/w200//5z9CWgy6SzpU8gzvCdAdyqk6YXl.jpg,"tt0135791,tt0109445,tt0210413",['tt0109445']
nm0820566,Raymond St. Jacques,1930,actor,1.696,https://image.tmdb.org/t/p/w200//a3vR8Ju5HJUKrCf6Zkxr1QtD7DQ.jpg,"tt0096256,tt0065579,tt0063035,tt0064151",['tt0063748']
nm0823563,Mike Starr,1950,actor,12.34,https://image.tmdb.org/t/p/w200//hJGhV91dSUiFJ8GwGDTEEri79LX.jpg,"tt0098554,tt0109686,tt0109707,tt0100150","['tt0093818', 'tt0109686']"
nm0823594,Ron Starr,1942,actor,1.397,https://image.tmdb.org/t/p/w200//88Od5jBFm0JMdzrUW0NVfaJbag6.jpg,"tt0058829,tt0056412,tt0183884,tt0066771",['tt0056412']
nm0824373,Johanna ter Steege,1961,actress,4.446,https://image.tmdb.org/t/p/w200//scRkVtx0DSdq1C9nS2VRjhi5bYX.jpg,"tt0096163,tt1418760,tt0110116,tt0114701",['tt0096163']
nm0824489,Barbara Steele,1937,actress,3.525,https://image.tmdb.org/t/p/w200//m5rKaeUo5kwTBqZpBonzfPwkuIn.jpg,"tt0054067,tt0056801,tt0073705,tt0078111",['tt0055304']
nm0824606,Karen Steele,1931,actress,3.204,https://image.tmdb.org/t/p/w200//hk2CsuEUpr8JSOufjvdbrHNfOSi.jpg,"tt0053220,tt0048356,tt0053441,tt0060028",['tt0053220']
nm0827663,Daniel Stern,1957,actor,14.521,https://image.tmdb.org/t/p/w200//939oerf8bJPrqT2a0N0oGuM1bjn.jpg,"tt0104431,tt0101587,tt0094582,tt0099785","['tt0078902', 'tt0083833']"
nm0827973,Frances Sternhagen,1930,actress,9.374,https://image.tmdb.org/t/p/w200//4eJzKYiAiQBPAHxJVgkdcNbXEnG.jpg,"tt0100157,tt0105217,tt0082869,tt0884328",['tt0100157']
nm0828447,Inger Stevens,1934,actress,7.198,https://image.tmdb.org/t/p/w200//sMmq0zriQlcNxx2ktkNegPz1UtZ.jpg,"tt0053454,tt0051436,tt0056755,tt0061747",['tt0061747']
nm0829270,Charlotte Stewart,1941,actress,3.136,https://image.tmdb.org/t/p/w200//2q8O8fpP5e0yvKJkrR45qbHCq6n.jpg,"tt0100814,tt0071007,tt0259685,tt0074486",['tt0074486']
nm0831288,Austin Stoker,1930,actor,1.4,https://image.tmdb.org/t/p/w200//l79ljSqio7NWR9t5MwyVzGtwqBn.jpg,"tt0071110,tt0069768,tt0073697,tt0074156",['tt0074156']
nm0831467,Mink Stole,1947,actress,3.623,https://image.tmdb.org/t/p/w200//tmJc1MwvLUpNMCcHBt1Bw4KsCm5.jpg,"tt0095270,tt0111127,tt0072979,tt0069089","['tt0072979', 'tt0075936']"
nm0834373,Gail Strickland,1945,actress,2.936,https://image.tmdb.org/t/p/w200//wsL6Ck2Qaz91gvoklTtTnlBEHdd.jpg,"tt0078490,tt0059978,tt0112346,tt0106145",['tt0102388']
